Wall time,Step,Value
1735105736.0,76,-7.1234
1735105736.0,76,-7.1234
1735105736.0,77,-7.2725
1735105736.0,78,-7.4005
1735105736.0,79,-7.279
1735105736.0,80,-7.4419
1735105736.0,81,-7.3342
1735105736.0,82,-7.4725
1735105736.0,83,-7.596
1735105736.0,84,-7.5897
1735105736.0,85,-7.5678
1735105736.0,86,-7.2987
1735105736.0,87,-7.6712
1735105736.0,88,-7.5838
1735105736.0,89,-7.7383
1735105736.0,90,-7.6509
1735105736.0,91,-7.7834
1735105736.0,92,-7.8938
1735105736.0,93,-7.8177
1735105736.0,94,-7.91
1735105736.0,95,-7.8563
1735105736.0,96,-7.5181
1735105736.0,97,-7.6017
1735105736.0,98,-7.6422
1735105736.0,99,-7.3112
1735105736.0,100,-7.3164
1735105736.0,101,-6.7295
1735105736.0,102,-6.9937
1735105736.0,103,-6.5728
1735105736.0,104,-6.8671
1735105736.0,105,-6.956
1735105736.0,106,-7.3724
1735105736.0,107,-6.7297
1735105736.0,108,-6.9632
1735105736.0,109,-7.215
1735105736.0,110,-7.3106
1735105736.0,111,-6.8755
1735105736.0,112,-7.5383
1735105736.0,113,-7.429
1735105736.0,114,-7.3125
1735105736.0,115,-7.3847
1735105736.0,116,-7.4492
1735105736.0,117,-7.5934
1735105736.0,118,-7.6226
1735105736.0,119,-7.4683
1735105736.0,120,-7.6428
1735105736.0,121,-7.4638
1735105736.0,122,-7.4982
1735105736.0,123,-6.9511
1735105736.0,124,-7.3034
1735105736.0,125,-6.9853
1735105736.0,126,-7.1711
1735105736.0,127,-7.1554
1735105736.0,128,-7.3618
1735105736.0,129,-7.2639
1735105736.0,130,-7.3999
1735105736.0,131,-7.3357
1735105736.0,132,-7.6103
1735105736.0,133,-7.7636
1735105736.0,134,-7.799
1735105736.0,135,-7.525
1735105736.0,136,-7.6522
1735105736.0,137,-7.9441
1735105736.0,138,-7.7608
1735105736.0,139,-7.5165
1735105736.0,140,-7.4245
1735105736.0,141,-7.6862
1735105736.0,142,-7.6057
1735105736.0,143,-7.6299
1735105736.0,144,-7.5647
1735105736.0,145,-7.4764
1735105736.0,146,-7.6009
1735105736.0,147,-7.2773
1735105736.0,148,-7.8134
1735105736.0,149,-8.0738
1735105736.0,150,-8.2884
1735105736.0,151,-8.4005
1735105736.0,152,-8.3453
1735105736.0,153,-8.1239
1735105736.0,154,-8.3283
1735105736.0,155,-8.3554
1735105736.0,156,-8.6279
1735105736.0,157,-8.2055
1735105736.0,158,-7.5833
1735105736.0,159,-7.994
1735105736.0,160,-8.3137
1737007535.0216658,161,-8.138370513916016
